order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
168267,BHARTI SAHKARI BANK LTD KARAD,delivered,04-09-1996,04-09-1996,04-09-1996,04-09-1996,04-09-1996
168268,BHARTI SAHKARI BANK LTD KARAD,delivered,04-09-1996,04-09-1996,04-09-1996,04-09-1996,04-09-1996
168269,BHARTI SAHKARI BANK LTD KARAD,delivered,06-09-1996,06-09-1996,06-09-1996,06-09-1996,06-09-1996
168270,BHARTI SAHKARI BANK LTD KARAD,delivered,06-09-1996,06-09-1996,06-09-1996,06-09-1996,06-09-1996
168271,BHARTI SAHKARI BANK LTD KARAD,delivered,06-09-1996,06-09-1996,06-09-1996,06-09-1996,06-09-1996
168272,BHARTI SAHKARI BANK LTD KARAD,delivered,06-09-1996,06-09-1996,06-09-1996,06-09-1996,06-09-1996
168273,BHARTI SAHKARI BANK LTD KARAD,delivered,06-09-1996,06-09-1996,06-09-1996,06-09-1996,06-09-1996
168274,BHARTI SAHKARI BANK LTD KARAD,delivered,07-09-1996,07-09-1996,07-09-1996,07-09-1996,07-09-1996
168275,BHARTI SAHKARI BANK LTD KARAD,delivered,07-09-1996,07-09-1996,07-09-1996,07-09-1996,07-09-1996
168276,BHARTI SAHKARI BANK LTD KARAD,delivered,08-09-1996,08-09-1996,08-09-1996,08-09-1996,08-09-1996
168277,BHARTI SAHKARI BANK LTD KARAD,delivered,08-09-1996,08-09-1996,08-09-1996,08-09-1996,08-09-1996
168278,BHARTI SAHKARI BANK LTD KARAD,delivered,08-09-1996,08-09-1996,08-09-1996,08-09-1996,08-09-1996
168279,BHARTI SAHKARI BANK LTD KARAD,delivered,11-09-1996,11-09-1996,11-09-1996,11-09-1996,11-09-1996
168280,BHARTI SAHKARI BANK LTD KARAD,delivered,12-09-1996,12-09-1996,12-09-1996,12-09-1996,12-09-1996
168281,BHARTI SAHKARI BANK LTD KARAD,delivered,12-09-1996,12-09-1996,12-09-1996,12-09-1996,12-09-1996
168282,BHARTI SAHKARI BANK LTD KARAD,delivered,13-09-1996,13-09-1996,13-09-1996,13-09-1996,13-09-1996
168283,BHARTI SAHKARI BANK LTD KARAD,delivered,13-09-1996,13-09-1996,13-09-1996,13-09-1996,13-09-1996
168284,BHARTI SAHKARI BANK LTD KARAD,delivered,13-09-1996,13-09-1996,13-09-1996,13-09-1996,13-09-1996
168285,BHARTI SAHKARI BANK LTD KARAD,delivered,13-09-1996,13-09-1996,13-09-1996,13-09-1996,13-09-1996
168205,BHARTI SAHKARI BANK LTD KARAD,delivered,15-09-1996,15-09-1996,15-09-1996,15-09-1996,15-09-1996
168206,BHARTI SAHKARI BANK LTD KARAD,delivered,15-09-1996,15-09-1996,15-09-1996,15-09-1996,15-09-1996
168207,BHARTI SAHKARI BANK LTD KARAD,delivered,15-09-1996,15-09-1996,15-09-1996,15-09-1996,15-09-1996
168208,BHARTI SAHKARI BANK LTD KARAD,delivered,15-09-1996,15-09-1996,15-09-1996,15-09-1996,15-09-1996
168209,BHARTI SAHKARI BANK LTD KARAD,delivered,16-09-1996,16-09-1996,16-09-1996,16-09-1996,16-09-1996
168210,BHARTI SAHKARI BANK LTD KARAD,delivered,16-09-1996,16-09-1996,16-09-1996,16-09-1996,16-09-1996
172276,BHARTI SAHKARI BANK LTD KARAD,delivered,16-09-1996,16-09-1996,16-09-1996,16-09-1996,16-09-1996
172277,BHARTI SAHKARI BANK LTD KARAD,delivered,18-09-1996,18-09-1996,18-09-1996,18-09-1996,18-09-1996
172278,BHARTI SAHKARI BANK LTD KARAD,delivered,18-09-1996,18-09-1996,18-09-1996,18-09-1996,18-09-1996
172282,BHARTI SAHKARI BANK LTD KARAD,delivered,21-09-1996,21-09-1996,21-09-1996,21-09-1996,21-09-1996
172283,BHARTI SAHKARI BANK LTD KARAD,delivered,21-09-1996,21-09-1996,21-09-1996,21-09-1996,21-09-1996
172284,BHARTI SAHKARI BANK LTD KARAD,delivered,21-09-1996,21-09-1996,21-09-1996,21-09-1996,21-09-1996
172285,BHARTI SAHKARI BANK LTD KARAD,delivered,21-09-1996,21-09-1996,21-09-1996,21-09-1996,21-09-1996
172286,BHARTI SAHKARI BANK LTD KARAD,delivered,22-09-1996,22-09-1996,22-09-1996,22-09-1996,22-09-1996
172287,BHARTI SAHKARI BANK LTD KARAD,delivered,22-09-1996,22-09-1996,22-09-1996,22-09-1996,22-09-1996
172288,BHARTI SAHKARI BANK LTD KARAD,delivered,29-09-1996,29-09-1996,29-09-1996,29-09-1996,29-09-1996
172289,BHARTI SAHKARI BANK LTD KARAD,delivered,29-09-1996,29-09-1996,29-09-1996,29-09-1996,29-09-1996
172290,BHARTI SAHKARI BANK LTD KARAD,delivered,29-09-1996,29-09-1996,29-09-1996,29-09-1996,29-09-1996
172291,BHARTI SAHKARI BANK LTD KARAD,delivered,29-09-1996,29-09-1996,29-09-1996,29-09-1996,29-09-1996
172292,BHARTI SAHKARI BANK LTD KARAD,delivered,29-09-1996,29-09-1996,29-09-1996,29-09-1996,29-09-1996
172293,BHARTI SAHKARI BANK LTD KARAD,shipped,29-09-1996,29-09-1996,29-09-1996,29-09-1996,29-09-1996
172294,BHARTI SAHKARI BANK LTD KARAD,shipped,29-09-1996,29-09-1996,29-09-1996,29-09-1996,29-09-1996
172295,BHARTI SAHKARI BANK LTD KARAD,delivered,29-09-1996,29-09-1996,29-09-1996,29-09-1996,29-09-1996
166882,KALLAPPA ANNA AWADE BANK KARAD,delivered,03-07-1996,03-07-1996,03-07-1996,03-07-1996,03-07-1996
166883,KALLAPPA ANNA AWADE BANK KARAD,delivered,04-07-1996,04-07-1996,04-07-1996,04-07-1996,04-07-1996
166884,KALLAPPA ANNA AWADE BANK KARAD,delivered,04-07-1996,04-07-1996,04-07-1996,04-07-1996,04-07-1996
166885,KALLAPPA ANNA AWADE BANK KARAD,delivered,04-07-1996,04-07-1996,04-07-1996,04-07-1996,04-07-1996
166886,KALLAPPA ANNA AWADE BANK KARAD,delivered,04-07-1996,04-07-1996,04-07-1996,04-07-1996,04-07-1996
166887,KALLAPPA ANNA AWADE BANK KARAD,delivered,05-07-1996,05-07-1996,05-07-1996,05-07-1996,05-07-1996
166888,KALLAPPA ANNA AWADE BANK KARAD,delivered,05-07-1996,05-07-1996,05-07-1996,05-07-1996,05-07-1996
166889,KALLAPPA ANNA AWADE BANK KARAD,delivered,06-07-1996,06-07-1996,06-07-1996,06-07-1996,06-07-1996
166890,KALLAPPA ANNA AWADE BANK KARAD,delivered,06-07-1996,06-07-1996,06-07-1996,06-07-1996,06-07-1996
166891,KALLAPPA ANNA AWADE BANK KARAD,delivered,07-07-1996,07-07-1996,07-07-1996,07-07-1996,07-07-1996
166892,KALLAPPA ANNA AWADE BANK KARAD,delivered,07-07-1996,07-07-1996,07-07-1996,07-07-1996,07-07-1996
166893,KALLAPPA ANNA AWADE BANK KARAD,delivered,10-07-1996,10-07-1996,10-07-1996,10-07-1996,10-07-1996
166894,KALLAPPA ANNA AWADE BANK KARAD,delivered,12-07-1996,12-07-1996,12-07-1996,12-07-1996,12-07-1996
166895,KALLAPPA ANNA AWADE BANK KARAD,processing,12-07-1996,12-07-1996,12-07-1996,12-07-1996,12-07-1996
166896,KALLAPPA ANNA AWADE BANK KARAD,delivered,14-07-1996,14-07-1996,14-07-1996,14-07-1996,14-07-1996
166897,KALLAPPA ANNA AWADE BANK KARAD,delivered,15-07-1996,15-07-1996,15-07-1996,15-07-1996,15-07-1996
166898,KALLAPPA ANNA AWADE BANK KARAD,delivered,15-07-1996,15-07-1996,15-07-1996,15-07-1996,15-07-1996
166899,KALLAPPA ANNA AWADE BANK KARAD,delivered,17-07-1996,17-07-1996,17-07-1996,17-07-1996,17-07-1996
166900,KALLAPPA ANNA AWADE BANK KARAD,delivered,17-07-1996,17-07-1996,17-07-1996,17-07-1996,17-07-1996
166901,KALLAPPA ANNA AWADE BANK KARAD,delivered,17-07-1996,17-07-1996,17-07-1996,17-07-1996,17-07-1996
166902,KALLAPPA ANNA AWADE BANK KARAD,delivered,17-07-1996,17-07-1996,17-07-1996,17-07-1996,17-07-1996
166903,KALLAPPA ANNA AWADE BANK KARAD,delivered,17-07-1996,17-07-1996,17-07-1996,17-07-1996,17-07-1996
166904,KALLAPPA ANNA AWADE BANK KARAD,delivered,17-07-1996,17-07-1996,17-07-1996,17-07-1996,17-07-1996
166905,KALLAPPA ANNA AWADE BANK KARAD,delivered,18-07-1996,18-07-1996,18-07-1996,18-07-1996,18-07-1996
166906,KALLAPPA ANNA AWADE BANK KARAD,delivered,19-07-1996,19-07-1996,19-07-1996,19-07-1996,19-07-1996
166907,KALLAPPA ANNA AWADE BANK KARAD,delivered,19-07-1996,19-07-1996,19-07-1996,19-07-1996,19-07-1996
166908,KALLAPPA ANNA AWADE BANK KARAD,delivered,20-07-1996,20-07-1996,20-07-1996,20-07-1996,20-07-1996
166909,KALLAPPA ANNA AWADE BANK KARAD,delivered,20-07-1996,20-07-1996,20-07-1996,20-07-1996,20-07-1996
166910,KALLAPPA ANNA AWADE BANK KARAD,delivered,20-07-1996,20-07-1996,20-07-1996,20-07-1996,20-07-1996
166911,KALLAPPA ANNA AWADE BANK KARAD,delivered,20-07-1996,20-07-1996,20-07-1996,20-07-1996,20-07-1996
166912,KALLAPPA ANNA AWADE BANK KARAD,delivered,20-07-1996,20-07-1996,20-07-1996,20-07-1996,20-07-1996
166913,KALLAPPA ANNA AWADE BANK KARAD,delivered,24-07-1996,24-07-1996,24-07-1996,24-07-1996,24-07-1996
166914,KALLAPPA ANNA AWADE BANK KARAD,delivered,25-07-1996,25-07-1996,25-07-1996,25-07-1996,25-07-1996
166915,KALLAPPA ANNA AWADE BANK KARAD,delivered,26-07-1996,26-07-1996,26-07-1996,26-07-1996,26-07-1996
166916,KALLAPPA ANNA AWADE BANK KARAD,delivered,26-07-1996,26-07-1996,26-07-1996,26-07-1996,26-07-1996
166917,KALLAPPA ANNA AWADE BANK KARAD,delivered,26-07-1996,26-07-1996,26-07-1996,26-07-1996,26-07-1996
166918,KALLAPPA ANNA AWADE BANK KARAD,delivered,27-07-1996,27-07-1996,27-07-1996,27-07-1996,27-07-1996
166919,KALLAPPA ANNA AWADE BANK KARAD,delivered,27-07-1996,27-07-1996,27-07-1996,27-07-1996,27-07-1996
166920,KALLAPPA ANNA AWADE BANK KARAD,delivered,27-07-1996,27-07-1996,27-07-1996,27-07-1996,27-07-1996
166921,KALLAPPA ANNA AWADE BANK KARAD,delivered,27-07-1996,27-07-1996,27-07-1996,27-07-1996,27-07-1996
166922,KALLAPPA ANNA AWADE BANK KARAD,delivered,27-07-1996,27-07-1996,27-07-1996,27-07-1996,27-07-1996
166923,KALLAPPA ANNA AWADE BANK KARAD,delivered,28-07-1996,28-07-1996,28-07-1996,28-07-1996,28-07-1996
166924,KALLAPPA ANNA AWADE BANK KARAD,delivered,28-07-1996,28-07-1996,28-07-1996,28-07-1996,28-07-1996
166925,KALLAPPA ANNA AWADE BANK KARAD,delivered,28-07-1996,28-07-1996,28-07-1996,28-07-1996,28-07-1996
166926,KALLAPPA ANNA AWADE BANK KARAD,delivered,28-07-1996,28-07-1996,28-07-1996,28-07-1996,28-07-1996
166927,KALLAPPA ANNA AWADE BANK KARAD,delivered,29-07-1996,29-07-1996,29-07-1996,29-07-1996,29-07-1996
166928,KALLAPPA ANNA AWADE BANK KARAD,delivered,31-07-1996,31-07-1996,31-07-1996,31-07-1996,31-07-1996
166929,KALLAPPA ANNA AWADE BANK KARAD,delivered,31-07-1996,31-07-1996,31-07-1996,31-07-1996,31-07-1996
166930,KALLAPPA ANNA AWADE BANK KARAD,delivered,31-07-1995,31-07-1995,31-07-1995,31-07-1995,31-07-1995
166931,KALLAPPA ANNA AWADE BANK KARAD,delivered,01-08-1995,01-08-1995,01-08-1995,01-08-1995,01-08-1995
166932,KALLAPPA ANNA AWADE BANK KARAD,canceled,04-08-1995,04-08-1995,04-08-1995,04-08-1995,04-08-1995
166933,KALLAPPA ANNA AWADE BANK KARAD,canceled,04-08-1995,04-08-1995,04-08-1995,04-08-1995,04-08-1995
166934,KALLAPPA ANNA AWADE BANK KARAD,canceled,04-08-1995,04-08-1995,04-08-1995,04-08-1995,04-08-1995
166935,KALLAPPA ANNA AWADE BANK KARAD,canceled,04-08-1995,04-08-1995,04-08-1995,04-08-1995,04-08-1995
166936,KALLAPPA ANNA AWADE BANK KARAD,canceled,04-08-1995,04-08-1995,04-08-1995,04-08-1995,04-08-1995
166937,KALLAPPA ANNA AWADE BANK KARAD,delivered,04-08-1995,04-08-1995,04-08-1995,04-08-1995,04-08-1995
166938,KALLAPPA ANNA AWADE BANK KARAD,delivered,04-08-1995,04-08-1995,04-08-1995,04-08-1995,04-08-1995
166939,KALLAPPA ANNA AWADE BANK KARAD,delivered,05-08-1995,05-08-1995,05-08-1995,05-08-1995,05-08-1995
166940,KALLAPPA ANNA AWADE BANK KARAD,delivered,05-08-1995,05-08-1995,05-08-1995,05-08-1995,05-08-1995
166941,KALLAPPA ANNA AWADE BANK KARAD,delivered,07-08-1995,07-08-1995,07-08-1995,07-08-1995,07-08-1995
166942,KALLAPPA ANNA AWADE BANK KARAD,delivered,07-08-1995,07-08-1995,07-08-1995,07-08-1995,07-08-1995
166943,KALLAPPA ANNA AWADE BANK KARAD,delivered,07-08-1995,07-08-1995,07-08-1995,07-08-1995,07-08-1995
166944,KALLAPPA ANNA AWADE BANK KARAD,delivered,09-08-1995,09-08-1995,09-08-1995,09-08-1995,09-08-1995
166945,KALLAPPA ANNA AWADE BANK KARAD,delivered,09-08-1995,09-08-1995,09-08-1995,09-08-1995,09-08-1995
166946,KALLAPPA ANNA AWADE BANK KARAD,delivered,09-08-1995,09-08-1995,09-08-1995,09-08-1995,09-08-1995
166947,KALLAPPA ANNA AWADE BANK KARAD,delivered,09-08-1995,09-08-1995,09-08-1995,09-08-1995,09-08-1995
166948,KALLAPPA ANNA AWADE BANK KARAD,delivered,10-08-1995,10-08-1995,10-08-1995,10-08-1995,10-08-1995
166949,KALLAPPA ANNA AWADE BANK KARAD,delivered,10-08-1995,10-08-1995,10-08-1995,10-08-1995,10-08-1995
166950,KALLAPPA ANNA AWADE BANK KARAD,delivered,10-08-1995,10-08-1995,10-08-1995,10-08-1995,10-08-1995
170176,KALLAPPA ANNA AWADE BANK KARAD,delivered,11-08-1995,11-08-1995,11-08-1995,11-08-1995,11-08-1995
170177,KALLAPPA ANNA AWADE BANK KARAD,delivered,11-08-1995,11-08-1995,11-08-1995,11-08-1995,11-08-1995
170178,KALLAPPA ANNA AWADE BANK KARAD,delivered,14-08-1995,14-08-1995,14-08-1995,14-08-1995,14-08-1995
170179,KALLAPPA ANNA AWADE BANK KARAD,delivered,18-08-1995,18-08-1995,18-08-1995,18-08-1995,18-08-1995
170180,KALLAPPA ANNA AWADE BANK KARAD,delivered,19-08-1995,19-08-1995,19-08-1995,19-08-1995,19-08-1995
170181,KALLAPPA ANNA AWADE BANK KARAD,delivered,19-08-1995,19-08-1995,19-08-1995,19-08-1995,19-08-1995
170182,KALLAPPA ANNA AWADE BANK KARAD,delivered,19-08-1995,19-08-1995,19-08-1995,19-08-1995,19-08-1995
170183,KALLAPPA ANNA AWADE BANK KARAD,delivered,22-08-1995,22-08-1995,22-08-1995,22-08-1995,22-08-1995
170184,KALLAPPA ANNA AWADE BANK KARAD,delivered,22-08-1995,22-08-1995,22-08-1995,22-08-1995,22-08-1995
170185,KALLAPPA ANNA AWADE BANK KARAD,delivered,23-08-1995,23-08-1995,23-08-1995,23-08-1995,23-08-1995
170186,KALLAPPA ANNA AWADE BANK KARAD,delivered,23-08-1995,23-08-1995,23-08-1995,23-08-1995,23-08-1995
170187,KALLAPPA ANNA AWADE BANK KARAD,delivered,23-08-1995,23-08-1995,23-08-1995,23-08-1995,23-08-1995
170188,KALLAPPA ANNA AWADE BANK KARAD,delivered,23-08-1995,23-08-1995,23-08-1995,23-08-1995,23-08-1995
170189,KALLAPPA ANNA AWADE BANK KARAD,delivered,23-08-1995,23-08-1995,23-08-1995,23-08-1995,23-08-1995
170190,KALLAPPA ANNA AWADE BANK KARAD,delivered,23-08-1995,23-08-1995,23-08-1995,23-08-1995,23-08-1995
170191,KALLAPPA ANNA AWADE BANK KARAD,delivered,28-08-1995,28-08-1995,28-08-1995,28-08-1995,28-08-1995
170192,KALLAPPA ANNA AWADE BANK KARAD,delivered,29-08-1995,29-08-1995,29-08-1995,29-08-1995,29-08-1995
170193,KALLAPPA ANNA AWADE BANK KARAD,delivered,30-08-1995,30-08-1995,30-08-1995,30-08-1995,30-08-1995
170194,KALLAPPA ANNA AWADE BANK KARAD,delivered,30-08-1995,30-08-1995,30-08-1995,30-08-1995,30-08-1995
170195,KALLAPPA ANNA AWADE BANK KARAD,delivered,30-08-1995,30-08-1995,30-08-1995,30-08-1995,30-08-1995
170196,KALLAPPA ANNA AWADE BANK KARAD,delivered,31-08-1995,31-08-1995,31-08-1995,31-08-1995,31-08-1995
170197,KALLAPPA ANNA AWADE BANK KARAD,delivered,04-09-1995,04-09-1995,04-09-1995,04-09-1995,04-09-1995
170198,KALLAPPA ANNA AWADE BANK KARAD,delivered,04-09-1995,04-09-1995,04-09-1995,04-09-1995,04-09-1995
170199,KALLAPPA ANNA AWADE BANK KARAD,delivered,04-09-1995,04-09-1995,04-09-1995,04-09-1995,04-09-1995
170200,KALLAPPA ANNA AWADE BANK KARAD,delivered,05-09-1995,05-09-1995,05-09-1995,05-09-1995,05-09-1995
170201,KALLAPPA ANNA AWADE BANK KARAD,delivered,06-09-1995,06-09-1995,06-09-1995,06-09-1995,06-09-1995
170202,KALLAPPA ANNA AWADE BANK KARAD,delivered,06-09-1995,06-09-1995,06-09-1995,06-09-1995,06-09-1995
170203,KALLAPPA ANNA AWADE BANK KARAD,delivered,06-09-1995,06-09-1995,06-09-1995,06-09-1995,06-09-1995
170204,KALLAPPA ANNA AWADE BANK KARAD,delivered,06-09-1995,06-09-1995,06-09-1995,06-09-1995,06-09-1995
170205,KALLAPPA ANNA AWADE BANK KARAD,delivered,07-09-1995,07-09-1995,07-09-1995,07-09-1995,07-09-1995
170206,KALLAPPA ANNA AWADE BANK KARAD,delivered,07-09-1995,07-09-1995,07-09-1995,07-09-1995,07-09-1995
170207,KALLAPPA ANNA AWADE BANK KARAD,delivered,07-09-1995,07-09-1995,07-09-1995,07-09-1995,07-09-1995
170208,KALLAPPA ANNA AWADE BANK KARAD,delivered,07-09-1995,07-09-1995,07-09-1995,07-09-1995,07-09-1995
170209,KALLAPPA ANNA AWADE BANK KARAD,delivered,07-09-1995,07-09-1995,07-09-1995,07-09-1995,07-09-1995
170210,KALLAPPA ANNA AWADE BANK KARAD,delivered,12-09-1995,12-09-1995,12-09-1995,12-09-1995,12-09-1995
170211,KALLAPPA ANNA AWADE BANK KARAD,delivered,12-09-1995,12-09-1995,12-09-1995,12-09-1995,12-09-1995
170212,KALLAPPA ANNA AWADE BANK KARAD,delivered,12-09-1995,12-09-1995,12-09-1995,12-09-1995,12-09-1995
170213,KALLAPPA ANNA AWADE BANK KARAD,delivered,12-09-1995,12-09-1995,12-09-1995,12-09-1995,12-09-1995
170214,KALLAPPA ANNA AWADE BANK KARAD,delivered,13-09-1995,13-09-1995,13-09-1995,13-09-1995,13-09-1995
170215,KALLAPPA ANNA AWADE BANK KARAD,delivered,13-09-1995,13-09-1995,13-09-1995,13-09-1995,13-09-1995
170216,KALLAPPA ANNA AWADE BANK KARAD,delivered,13-09-1995,13-09-1995,13-09-1995,13-09-1995,13-09-1995
170217,KALLAPPA ANNA AWADE BANK KARAD,delivered,16-09-1995,16-09-1995,16-09-1995,16-09-1995,16-09-1995
170218,KALLAPPA ANNA AWADE BANK KARAD,delivered,16-09-1995,16-09-1995,16-09-1995,16-09-1995,16-09-1995
170219,KALLAPPA ANNA AWADE BANK KARAD,delivered,16-09-1995,16-09-1995,16-09-1995,16-09-1995,16-09-1995
170220,KALLAPPA ANNA AWADE BANK KARAD,delivered,16-09-1995,16-09-1995,16-09-1995,16-09-1995,16-09-1995
170221,KALLAPPA ANNA AWADE BANK KARAD,delivered,16-09-1995,16-09-1995,16-09-1995,16-09-1995,16-09-1995
